gene_id,KO_bTMR1,KO_bTMR2,WT_bTMR1,WT_bTMR2,WT_bTMR3,KO_bTMR,WT_bTMR,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,WT_bTMR1_count,WT_bTMR2_count,WT_bTMR3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,WT_bTMR1_fpkm,WT_bTMR2_fpkm,WT_bTMR3_fpkm
ENSMUSG00000029671,11.40846974,38.4114783,0,0,2.069812308,24.90997402,0.689937436,5.171517775,0.001615037,0.036646347,Wnt16,6,22288227,22298522,+,4360,protein_coding,"wingless-type MMTV integration site family, member 16 [Source:MGI Symbol;Acc:MGI:2136018]",-,12,42,0,0,2,0.153695392,0.519537928,0,0,0.027067747
ENSMUSG00000030306,874.649347,1272.151579,416.6722851,510.2774274,159.3755477,1073.400463,362.1084201,1.567899462,0.001637229,0.037077547,Tmtc1,6,148232430,148444389,-,8578,protein_coding,transmembrane and tetratricopeptide repeat containing 1 [Source:MGI Symbol;Acc:MGI:3039590],-,920,1391,423,464,154,5.989187028,8.745719522,2.794933306,3.481047735,1.059359289
ENSMUSG00000019359,57.04234872,31.09500624,0,7.698150845,1.034906154,44.06867748,2.911019,3.943597963,0.001669167,0.037671968,Gdpd2,X,100729873,100738895,+,4609,protein_coding,glycerophosphodiester phosphodiesterase domain containing 2 [Source:MGI Symbol;Acc:MGI:1918834],-,60,34,0,7,1,0.726960196,0.397856691,0,0.097739333,0.01280271
ENSMUSG00000056162,3.802823248,33.83868326,0,0,0,18.82075326,0,6.622558045,0.001693429,0.038046604,Cndp1,18,84610509,84650084,-,5555,protein_coding,carnosine dipeptidase 1 (metallopeptidase M20 family) [Source:MGI Symbol;Acc:MGI:2451097],-,4,37,0,0,0,0.040210736,0.359229603,0,0,0
ENSMUSG00000091055,3.802823248,33.83868326,0,0,0,18.82075326,0,6.622558045,0.001693429,0.038046604,Siglec15,18,78043614,78057395,-,1156,protein_coding,sialic acid binding Ig-like lectin 15 [Source:MGI Symbol;Acc:MGI:3646642],-,4,37,0,0,0,0.193227194,1.726228757,0,0,0
ENSMUSG00000076666,34.22540923,6.40191305,0.985040863,0,0,20.31366114,0.328346954,5.769528433,0.001707965,0.038329814,Ighv14-4,12,114176438,114176867,-,351,IG_V_gene,immunoglobulin heavy variable 14-4 [Source:MGI Symbol;Acc:MGI:4439765],-,36,7,1,0,0,5.72745221,1.075586594,0.161476753,0,0
ENSMUSG00000003746,2791.272264,1526.398983,3836.734162,4266.97504,6039.712314,2158.835623,4714.473838,-1.126887231,0.001718562,0.038524118,Man1a,10,53904785,54076609,-,9647,protein_coding,"mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]",-,2936,1669,3895,3880,5836,16.99534021,9.33079215,22.88401939,25.88317133,35.69699059
ENSMUSG00000103527,33.27470342,25.6076522,3.940163453,5.498679175,1.034906154,29.44117781,3.491249594,3.08152564,0.001732014,0.038781889,Gm37261,3,51672801,51673901,+,1101,TEC,"predicted gene, 37261 [Source:MGI Symbol;Acc:MGI:5610489]",-,35,28,4,5,1,1.775198062,1.371592714,0.205915859,0.292254176,0.053594631
ENSMUSG00000039552,55.14093709,55.78809943,0.985040863,7.698150845,13.45378,55.46451826,7.378990569,2.915387289,0.00173453,0.038794485,Rsph4a,10,33905111,33916021,+,3650,protein_coding,radial spoke head 4 homolog A (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:3027894],-,58,61,1,7,13,0.887362801,0.901345776,0.015528312,0.123419339,0.210164369
ENSMUSG00000039543,31.3732918,29.26588823,1.970081726,6.59841501,1.034906154,30.31959001,3.201134297,3.26006806,0.001738388,0.038796058,Cfap70,14,20394193,20452226,-,4289,protein_coding,cilia and flagella associated protein 70 [Source:MGI Symbol;Acc:MGI:1923920],-,33,32,2,6,1,0.429659069,0.402391121,0.026429629,0.090027097,0.013757913
ENSMUSG00000021553,2.852117436,37.49691929,0,0,0,20.17451836,0,6.722738451,0.001738507,0.038796058,Slc28a3,13,58545399,58610877,-,7902,protein_coding,"solute carrier family 28 (sodium-coupled nucleoside transporter), member 3 [Source:MGI Symbol;Acc:MGI:2137361]",-,3,41,0,0,0,0.021200706,0.279834521,0,0,0
ENSMUSG00000021384,173.9791636,122.550907,43.34179798,51.68758425,11.38396769,148.2650353,35.47111664,2.064272853,0.001746439,0.038929329,Susd3,13,49230690,49248706,-,2837,protein_coding,sushi domain containing 3 [Source:MGI Symbol;Acc:MGI:1913579],-,183,134,44,47,11,3.602117239,2.547416279,0.879043697,1.066145706,0.228792587
ENSMUSG00000028073,585.6347802,399.6622861,1193.869526,1177.817079,729.6088384,492.6485331,1033.765148,-1.069416409,0.001784818,0.039562812,Pear1,3,87747890,87824306,-,6781,protein_coding,platelet endothelial aggregation receptor 1 [Source:MGI Symbol;Acc:MGI:1920432],-,616,437,1212,1071,705,5.072862111,3.475698927,10.13038612,10.16421321,6.134850343
ENSMUSG00000022272,719.6842997,510.323926,233.4546846,322.2225997,114.8745831,615.0041128,223.5172891,1.460592832,0.0018065,0.039998759,Myo10,15,25622525,25813673,+,10122,protein_coding,myosin X [Source:MGI Symbol;Acc:MGI:107716],-,757,558,237,293,111,4.176337967,2.97318767,1.327086211,1.862856182,0.647090831
ENSMUSG00000085492,31.3732918,31.09500624,6.895286042,5.498679175,3.104718461,31.23414902,5.166227893,2.593519195,0.001810572,0.040026604,Trmt61b,17,71557027,71598755,-,2897,antisense,tRNA methyltransferase 61B [Source:MGI Symbol;Acc:MGI:1916039],-,33,34,7,5,3,0.636108992,0.632972554,0.136951461,0.11107071,0.061105649
ENSMUSG00000074207,771.0224135,732.5617647,26.59610331,24.19418837,0,751.7920891,16.93009723,5.472624823,0.001850939,0.040844793,Adh1,3,138260991,138290698,+,2233,protein_coding,alcohol dehydrogenase 1 (class I) [Source:MGI Symbol;Acc:MGI:87921],-,811,801,27,22,0,20.28141356,19.3463148,0.685318041,0.634033197,0
ENSMUSG00000042918,143.5565776,173.7662113,254.1405427,313.424713,394.2992446,158.6613945,320.6215001,-1.014444917,0.001852936,0.040844793,Mamstr,7,45639977,45646521,+,4877,protein_coding,MEF2 activating motif and SAP domain containing transcriptional regulator [Source:MGI Symbol;Acc:MGI:1921740],-,151,190,258,285,381,1.728981242,2.101141509,2.99836206,3.760712594,4.60978659
ENSMUSG00000022783,18.06341043,18.29118014,0,1.099735835,1.034906154,18.17729528,0.71154733,4.702444242,0.001861269,0.040957842,Spag6l,16,16753016,16829456,-,4559,protein_coding,sperm associated antigen 6-like [Source:MGI Symbol;Acc:MGI:1354388],-,19,20,0,1,1,0.232728783,0.236600066,0,0.014115896,0.012943121
ENSMUSG00000068735,2074.440082,564.2829074,4493.756418,2675.657287,5952.780197,1319.361495,4374.064634,-1.729215748,0.001872551,0.041094725,Trp53i11,2,93187548,93201759,+,3690,protein_coding,transformation related protein 53 inducible protein 11 [Source:MGI Symbol;Acc:MGI:2670995],-,2182,617,4562,2433,5752,33.02132305,9.018062794,70.07224605,42.4320274,91.9816321
ENSMUSG00000024620,791.9379414,634.7039509,323.0934031,379.4088631,156.2708292,713.3209462,286.2576985,1.317430469,0.001884219,0.041305153,Pdgfrb,18,61045150,61085061,+,5478,protein_coding,"platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]",-,833,694,328,345,151,8.491590907,6.832692872,3.393664765,4.052986034,1.626535399
ENSMUSG00000024935,9.50705812,70.42104355,4.925204316,3.299207505,2.069812308,39.96405083,3.431408043,3.538854572,0.001889652,0.041378595,Slc1a1,19,28835049,28913960,+,6170,protein_coding,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 [Source:MGI Symbol;Acc:MGI:105083]",-,10,77,5,3,2,0.090506741,0.673069666,0.045930584,0.031290617,0.01912729
ENSMUSG00000002100,414.507734,183.8263604,109.3395358,116.5719985,126.2585508,299.1670472,117.3900284,1.349433677,0.001897219,0.041498522,Mybpc3,2,91118144,91136516,+,4163,protein_coding,"myosin binding protein C, cardiac [Source:MGI Symbol;Acc:MGI:102844]",-,436,201,111,106,122,5.848522543,2.60401873,1.511240875,1.638617144,1.729266865
ENSMUSG00000032076,227.2186891,264.3075531,78.80326905,144.0653944,101.4208031,245.7631211,108.0964888,1.186826393,0.001900657,0.041528003,Cadm1,9,47530173,47857637,+,10440,protein_coding,cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1889272],-,239,289,80,131,98,1.278390375,1.492972476,0.434316783,0.807511725,0.553903586
ENSMUSG00000074060,13.30988137,14.63294411,0,0,0,13.97141274,0,6.192157532,0.001919142,0.041839829,Fbxw15,9,109552602,109568262,-,1495,protein_coding,F-box and WD-40 domain protein 15 [Source:MGI Symbol;Acc:MGI:3505701],-,14,16,0,0,0,0.522941289,0.577209203,0,0,0
ENSMUSG00000041423,24.71835111,31.09500624,0,4.39894334,2.069812308,27.90667868,2.156251883,3.718434952,0.001922844,0.04187456,Paqr6,3,88364584,88368541,+,2429,protein_coding,progestin and adipoQ receptor family member VI [Source:MGI Symbol;Acc:MGI:1916207],-,26,34,0,4,2,0.597739455,0.754928567,0,0.10597673,0.048585993
ENSMUSG00000027513,182.5355159,384.114783,85.6985551,85.77939513,16.55849846,283.3251494,62.67881623,2.176665996,0.001928143,0.041899887,Pck1,2,173153048,173159273,+,3429,protein_coding,"phosphoenolpyruvate carboxykinase 1, cytosolic [Source:MGI Symbol;Acc:MGI:97501]",-,192,420,87,78,16,3.126798057,6.60596491,1.438033128,1.463878922,0.275334795
ENSMUSG00000044017,71.3029359,108.8325218,495.4755542,535.5713516,100.3858969,90.06772887,377.1442676,-2.065743539,0.001928226,0.041899887,Adgrd1,5,129096750,129204599,+,8321,protein_coding,adhesion G protein-coupled receptor D1 [Source:MGI Symbol;Acc:MGI:3041203],-,75,119,503,487,97,0.503328858,0.771304556,3.426175353,3.766443693,0.687867534
ENSMUSG00000022099,53.23952547,41.15515532,8.865367768,15.39630169,11.38396769,47.1973404,11.88187905,1.994224178,0.001941213,0.042135986,Dmtn,14,70601263,70636048,-,9804,protein_coding,dematin actin binding protein [Source:MGI Symbol;Acc:MGI:99670],-,56,45,9,14,11,0.318970717,0.24755042,0.0520303,0.091897305,0.066206096
ENSMUSG00000112121,12.35917556,15.54750312,0,0,0,13.95333934,0,6.190371037,0.001972887,0.042776756,C230072F16Rik,17,80896793,80933045,+,1807,lincRNA,RIKEN cDNA C230072F16 gene [Source:MGI Symbol;Acc:MGI:2444727],-,13,17,0,0,0,0.401745749,0.507393882,0,0,0
ENSMUSG00000050064,95.0705812,163.7060623,14.77561295,52.78732008,12.41887385,129.3883217,26.66060229,2.283746206,0.001985592,0.043005274,Zfp697,3,98382461,98753812,+,8276,protein_coding,zinc finger protein 697 [Source:MGI Symbol;Acc:MGI:2139736],zf-C2H2,100,179,15,48,12,0.674754218,1.166506078,0.102727779,0.373249123,0.085559722
ENSMUSG00000030739,627.4658359,1019.733293,494.4905133,327.7212788,350.8331861,823.5995644,391.0149928,1.074414507,0.001988044,0.043011473,Myh14,7,44605803,44670843,-,7273,protein_coding,"myosin, heavy polypeptide 14 [Source:MGI Symbol;Acc:MGI:1919210]",-,660,1115,502,298,339,5.067531276,8.268290694,3.912075728,2.636821411,2.750392726
ENSMUSG00000036136,1137.994857,710.6123485,2823.127114,1469.247076,1913.541478,924.3036027,2068.638556,-1.162429101,0.001996863,0.043118206,Fam110c,12,31073861,31080251,+,3088,protein_coding,"family with sequence similarity 110, member C [Source:MGI Symbol;Acc:MGI:1918813]",-,1197,777,2866,1336,1849,21.64626389,13.57057296,52.60366677,27.84243449,35.33199983
ENSMUSG00000039376,1.901411624,0.914559007,183.2176005,5.498679175,1.034906154,1.407985316,63.25039529,-5.493298298,0.001999112,0.043118206,Synpo2l,14,20658946,20668354,-,4629,protein_coding,synaptopodin 2-like [Source:MGI Symbol;Acc:MGI:1916010],-,2,1,186,5,1,0.02412731,0.011651109,2.277418724,0.069512173,0.012747394
ENSMUSG00000059623,6.654940684,0,20.68585813,42.88969757,43.46605846,3.327470342,35.68053805,-3.431561568,0.00199949,0.043118206,Olfr39,9,20282351,20287578,+,2028,protein_coding,olfactory receptor 39 [Source:MGI Symbol;Acc:MGI:1313142],-,7,0,21,39,42,0.192750796,0,0.586905889,1.23758403,1.222052714
ENSMUSG00000042707,34.22540923,44.81339135,8.865367768,9.897622515,9.314155384,39.51940029,9.359048556,2.079555997,0.002003293,0.043153362,Dnali1,4,125055338,125065703,-,2133,protein_coding,"dynein, axonemal, light intermediate polypeptide 1 [Source:MGI Symbol;Acc:MGI:1922813]",-,36,49,9,9,9,0.942492136,1.238966837,0.239149115,0.271537424,0.248977587
ENSMUSG00000036553,511.4797268,278.0259382,901.3123898,851.1955363,708.9107154,394.7528325,820.4728805,-1.055816298,0.002019014,0.043365752,Sh3tc1,5,35697180,35739987,-,5735,protein_coding,SH3 domain and tetratricopeptide repeats 1 [Source:MGI Symbol;Acc:MGI:2678949],-,538,304,915,774,685,5.238596437,2.85887139,9.042838931,8.685315087,7.04799763
ENSMUSG00000016763,93.16916957,66.76280752,2.955122589,25.29392421,11.38396769,79.96598855,13.21100483,2.60546273,0.002019703,0.043365752,Scube1,15,83604999,83725021,-,9829,protein_coding,"signal peptide, CUB domain, EGF-like 1 [Source:MGI Symbol;Acc:MGI:1890616]",-,98,73,3,23,11,0.556778979,0.400560372,0.01729932,0.150590141,0.066037702
ENSMUSG00000110332,25.66905692,25.6076522,0,3.299207505,0,25.63835456,1.099735835,4.587292233,0.00202323,0.043394559,Gm19935,8,90816145,90817393,-,979,protein_coding,"predicted gene, 19935 [Source:MGI Symbol;Acc:MGI:5012120]",-,27,28,0,3,0,1.540093763,1.542516423,0,0.197204401,0
ENSMUSG00000070044,293.7680959,654.8242491,195.0380909,213.348752,186.2831077,474.2961725,198.2233169,1.259023652,0.002027625,0.043441915,Fam149a,8,45336717,45382291,-,5954,protein_coding,"family with sequence similarity 149, member A [Source:MGI Symbol;Acc:MGI:2387177]",-,309,716,198,194,180,2.898115829,6.485726776,1.884835633,2.096867264,1.783907268
ENSMUSG00000060275,406.9020875,72.25016156,800.8382218,963.3685915,887.94948,239.5761245,884.0520977,-1.883973493,0.002032675,0.043503187,Nrg2,18,36017707,36197380,-,3081,protein_coding,neuregulin 2 [Source:MGI Symbol;Acc:MGI:1098246],-,428,79,813,876,858,7.757435272,1.38289705,14.95601771,18.29744489,16.43252076
ENSMUSG00000006360,4761.134706,2622.040673,10189.26269,6883.246591,6661.690912,3691.58769,7911.400064,-1.099739181,0.002039304,0.043598077,Crip1,12,113146316,113153879,+,2280,protein_coding,cysteine-rich protein 1 (intestinal) [Source:MGI Symbol;Acc:MGI:88501],-,5008,2867,10344,6259,6437,122.6579108,67.81836309,257.1406802,176.6640346,166.5931969
ENSMUSG00000054733,151.1622241,112.4907579,372.3454463,193.553507,459.4983323,131.826491,341.7990952,-1.375166193,0.002044218,0.043656148,Msra,14,64122625,64455903,-,4295,protein_coding,methionine sulfoxide reductase A [Source:MGI Symbol;Acc:MGI:106916],-,159,123,378,176,444,2.067283536,1.544530186,4.98822179,2.637105713,6.099979873
ENSMUSG00000002831,2277.891126,1682.788573,325.0634848,139.666451,22.76793538,1980.339849,162.4992904,3.607006078,0.00205091,0.043705074,Plin4,17,56100591,56109803,-,5777,protein_coding,perilipin 4 [Source:MGI Symbol;Acc:MGI:1929709],-,2396,1840,330,127,22,23.16063893,17.17789377,3.237641035,1.414748993,0.22471337
ENSMUSG00000001670,11.40846974,9.145590071,36.44651194,133.068036,26.90756,10.27702991,65.47403599,-2.670417295,0.002066399,0.043975903,Tat,8,109990437,109999803,+,2405,protein_coding,tyrosine aminotransferase [Source:MGI Symbol;Acc:MGI:98487],-,12,10,37,121,26,0.27863281,0.224253576,0.871974464,3.237787407,0.637920953
ENSMUSG00000024107,1701.763403,1245.629368,0,13.19683002,0,1473.696386,4.39894334,8.392410499,0.002070262,0.043975903,Lhcgr,17,88741549,88791976,-,2553,protein_coding,luteinizing hormone/choriogonadotropin receptor [Source:MGI Symbol;Acc:MGI:96783],-,1790,1362,0,12,0,39.15329405,28.77270877,0,0.302488223,0
ENSMUSG00000006356,2316.870064,1514.509716,5754.608723,2873.609737,4078.565152,1915.68989,4235.594537,-1.144792164,0.002080007,0.044135697,Crip2,12,113140236,113145506,+,2099,protein_coding,cysteine rich protein 2 [Source:MGI Symbol;Acc:MGI:1915587],-,2437,1656,5842,2613,3941,64.83495003,42.55027302,157.748863,80.1133719,110.7905189
ENSMUSG00000045555,45.63387898,63.10457149,0.985040863,14.29656586,4.139624615,54.36922523,6.473743778,3.083856222,0.002089629,0.044262924,Mettl24,10,40683282,40811083,+,1529,protein_coding,methyltransferase like 24 [Source:MGI Symbol;Acc:MGI:3045338],-,48,69,1,13,4,1.753072357,2.43386263,0.037068895,0.547159453,0.154369361
ENSMUSG00000057534,24.71835111,21.03485716,0,1.099735835,3.104718461,22.87660414,1.401484765,4.037953451,0.00209046,0.044262924,Elobl,11,88964658,88966931,-,833,protein_coding,elongin B-like [Source:MGI Symbol;Acc:MGI:1860403],-,26,23,0,1,3,1.742988158,1.489146043,0,0.077256146,0.212512683
ENSMUSG00000030724,31.3732918,10.97470809,1.970081726,1.099735835,1.034906154,21.17399994,1.368241238,3.942125134,0.002097444,0.044342657,Cd19,7,126408450,126414889,-,3075,protein_coding,CD19 antigen [Source:MGI Symbol;Acc:MGI:88319],-,33,12,2,1,1,0.599287073,0.210470185,0.036863961,0.02092825,0.019189492
ENSMUSG00000020679,6.654940684,31.09500624,0,1.099735835,0,18.87497346,0.366578612,5.665065432,0.002104416,0.044416373,Hnf1b,11,83850063,83905819,+,3198,protein_coding,HNF1 homeobox B [Source:MGI Symbol;Acc:MGI:98505],Homeobox,7,34,0,1,0,0.122232212,0.573396338,0,0.020123318,0
ENSMUSG00000076577,29.47188017,10.06014908,0,1.099735835,1.034906154,19.76601462,0.71154733,4.821237052,0.002130959,0.04492885,Igkv8-30,6,70117061,70117620,-,368,IG_V_gene,immunoglobulin kappa chain variable 8-30 [Source:MGI Symbol;Acc:MGI:3642250],-,31,11,0,1,1,4.70413704,1.612127267,0,0.174876004,0.160346979
ENSMUSG00000020277,1018.205925,985.8946097,2973.838366,1552.826999,1757.270649,1002.050267,2094.645338,-1.063883035,0.002155726,0.045383389,Pfkl,10,77986947,78010083,-,6675,protein_coding,"phosphofructokinase, liver, B-type [Source:MGI Symbol;Acc:MGI:97547]",-,1071,1078,3019,1412,1698,8.959923272,8.710076071,25.63474292,13.61323892,15.01049506
ENSMUSG00000052430,223.4158658,243.2726959,5.910245179,17.59577336,0,233.3442809,7.835339513,4.899988316,0.002157088,0.045383389,Bmpr1b,3,141837136,142169425,-,5962,protein_coding,"bone morphogenetic protein receptor, type 1B [Source:MGI Symbol;Acc:MGI:107191]",-,235,266,6,16,0,2.201111184,2.406268701,0.057039591,0.172705453,0
ENSMUSG00000027562,24.71835111,171.9370933,11.82049036,21.9947167,5.174530769,98.32772222,12.99657928,2.923078146,0.002170015,0.045607066,Car2,3,14886273,14900770,+,2422,protein_coding,carbonic anhydrase 2 [Source:MGI Symbol;Acc:MGI:88269],-,26,188,12,20,5,0.599467025,4.18637538,0.28081754,0.531415108,0.121816037
ENSMUSG00000075028,255.7398634,146.3294411,49.25204316,90.17833847,85.89721077,201.0346523,75.10919746,1.421581635,0.002191518,0.045961705,Prdm11,2,92965151,93046167,-,17044,protein_coding,PR domain containing 11 [Source:MGI Symbol;Acc:MGI:2685553],-,269,160,50,82,83,0.881346825,0.506294156,0.166270653,0.309613841,0.287352624
ENSMUSG00000020614,81.76069983,93.28501872,28.56618503,40.6902259,20.69812308,87.52285928,29.98484467,1.548073212,0.00222434,0.046600856,Fam20a,11,109669749,109722279,-,3634,protein_coding,"family with sequence similarity 20, member A [Source:MGI Symbol;Acc:MGI:2388266]",-,86,102,29,37,20,1.321537886,1.5138042,0.45230376,0.655231611,0.324753375
ENSMUSG00000019982,44.68317316,72.25016156,4.925204316,15.39630169,16.55849846,58.46666736,12.29333482,2.255247197,0.002234095,0.046699862,Myb,10,21124935,21160984,-,8933,protein_coding,myeloblastosis oncogene [Source:MGI Symbol;Acc:MGI:97249],MYB,47,79,5,14,16,0.293810027,0.476962477,0.031724135,0.100857626,0.105689355
ENSMUSG00000025056,94.11987539,57.61721745,0,14.29656586,1.034906154,75.86854642,5.11049067,3.90683946,0.00223579,0.046699862,Nr0b1,X,86191764,86195947,+,1808,protein_coding,"nuclear receptor subfamily 0, group B, member 1 [Source:MGI Symbol;Acc:MGI:1352460]",Miscellaneous,99,63,0,13,1,3.05775622,1.87930202,0,0.462725002,0.032636996
ENSMUSG00000037161,5144.269149,7268.000429,3850.524734,3155.142111,2110.173648,6206.134789,3038.613497,1.03026571,0.002236119,0.046699862,Mgarp,3,51388412,51396738,-,2067,protein_coding,mitochondria localized glutamic acid rich protein [Source:MGI Symbol;Acc:MGI:1914999],-,5411,7947,3909,2869,2039,146.1851128,207.3562803,107.1870497,89.32398946,58.20835811
ENSMUSG00000020585,7736.843898,5634.598043,18078.45496,9536.909161,13588.3178,6685.72097,13734.56064,-1.038684361,0.002256196,0.047049138,Laptm4a,12,8921664,8938742,+,1773,protein_coding,lysosomal-associated protein transmembrane 4A [Source:MGI Symbol;Acc:MGI:108017],-,8138,6161,18353,8672,13130,256.3156003,187.4117994,586.6991412,314.7665497,436.983049
ENSMUSG00000003418,41.83105573,42.98427333,12.80553122,10.99735835,7.244343077,42.40766453,10.34907755,2.033620421,0.002257582,0.047049138,St8sia6,2,13651021,13794064,-,7664,protein_coding,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:MGI Symbol;Acc:MGI:2386797]",-,44,47,13,10,7,0.320599817,0.33074769,0.096140191,0.083969689,0.053895331
